focal_model,focal_elo,focal_short,reference_model,reference_elo,model_order,run_id,alpha,sigma,competition_index,focal_utility,reference_utility,social_welfare,focal_advantage,consensus_reached,final_round
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,24.3,29.970000000000002,54.27,-5.670000000000002,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,24.3,29.970000000000002,54.27,-5.670000000000002,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,13.7781,22.3074,36.0855,-8.529300000000001,1.0,5
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,13.7781,22.3074,36.0855,-8.529300000000001,1.0,5
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,30.0,44.0,74.0,-14.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,30.0,44.0,74.0,-14.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-8.91,36.45,27.540000000000003,-45.36,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,-8.91,36.45,27.540000000000003,-45.36,1.0,3
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,15.305500800000003,16.2620946,31.567595400000002,-0.9565937999999985,1.0,8
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,15.305500800000003,16.2620946,31.567595400000002,-0.9565937999999985,1.0,8
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-51.0,46.0,-5.0,-97.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-51.0,46.0,-5.0,-97.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,49.5,45.9,95.4,3.6000000000000014,1.0,2
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,49.5,45.9,95.4,3.6000000000000014,1.0,2
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,17.0,49.0,66.0,-32.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,17.0,49.0,66.0,-32.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,31.0,34.0,65.0,-3.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,31.0,34.0,65.0,-3.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,24.057000000000002,33.534000000000006,57.59100000000001,-9.477000000000004,1.0,4
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,24.057000000000002,33.534000000000006,57.59100000000001,-9.477000000000004,1.0,4
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,10.0,34.0,44.0,-24.0,1.0,1
llama-3.1-8b-instruct,1180,Llama 3.1 8B,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,10.0,34.0,44.0,-24.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,73.0,73.0,-73.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,73.0,73.0,-73.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,0.0,56.0,56.0,-56.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,0.0,56.0,56.0,-56.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,34.0,31.8,65.8,2.1999999999999993,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,34.0,31.8,65.8,2.1999999999999993,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,28.0,38.0,66.0,-10.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,28.0,38.0,66.0,-10.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,32.0,11.0,43.0,21.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,32.0,11.0,43.0,21.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,40.5,4.050000000000001,44.55,36.45,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,40.5,4.050000000000001,44.55,36.45,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,26.0,26.0,-26.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,0.0,26.0,26.0,-26.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,0.0,54.27,54.27,-54.27,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,0.0,54.27,54.27,-54.27,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,4.0,21.0,25.0,-17.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,4.0,21.0,25.0,-17.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,37.0,36.0,73.0,1.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,37.0,36.0,73.0,1.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,42.0,30.0,72.0,12.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,42.0,30.0,72.0,12.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,23.490000000000002,8.91,32.400000000000006,14.580000000000002,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,23.490000000000002,8.91,32.400000000000006,14.580000000000002,1.0,3
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,80.0,42.0,122.0,38.0,1.0,1
llama-3.2-1b-instruct,0,llama-3.2-1b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,80.0,42.0,122.0,38.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,23.0,23.0,-23.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,0.0,23.0,23.0,-23.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,65.0,52.0,117.0,13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,65.0,52.0,117.0,13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,31.0,44.0,75.0,-13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,31.0,44.0,75.0,-13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,50.30100000000001,14.580000000000002,64.88100000000001,35.721000000000004,1.0,4
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,50.30100000000001,14.580000000000002,64.88100000000001,35.721000000000004,1.0,4
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,-15.0,39.0,24.0,-54.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,-15.0,39.0,24.0,-54.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-18.0,57.0,39.0,-75.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,-18.0,57.0,39.0,-75.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-1.0,12.0,11.0,-13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-1.0,12.0,11.0,-13.0,1.0,1
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,17.1,22.5,39.6,-5.399999999999999,1.0,2
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,17.1,22.5,39.6,-5.399999999999999,1.0,2
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,19.44,37.260000000000005,56.7,-17.820000000000004,1.0,3
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,19.44,37.260000000000005,56.7,-17.820000000000004,1.0,3
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,8.503056,9.831658500000001,18.334714500000004,-1.3286025000000006,1.0,7
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,8.503056,9.831658500000001,18.334714500000004,-1.3286025000000006,1.0,7
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,6.49539,7.085880000000001,13.581270000000002,-0.5904900000000008,1.0,6
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,6.49539,7.085880000000001,13.581270000000002,-0.5904900000000008,1.0,6
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,34.543665000000004,10.628820000000001,45.17248500000001,23.914845000000003,1.0,7
llama-3.2-3b-instruct,0,llama-3.2-3b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,34.543665000000004,10.628820000000001,45.17248500000001,23.914845000000003,1.0,7
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,-2.7,71.10000000000001,68.4,-73.80000000000001,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,-2.7,71.10000000000001,68.4,-73.80000000000001,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,19.8,25.2,45.0,-5.399999999999999,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,19.8,25.2,45.0,-5.399999999999999,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,39.0,69.0,108.0,-30.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,39.0,69.0,108.0,-30.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.8,22.5,24.3,-20.7,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,1.8,22.5,24.3,-20.7,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,10.935000000000002,25.515000000000004,36.45,-14.580000000000002,1.0,4
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,10.935000000000002,25.515000000000004,36.45,-14.580000000000002,1.0,4
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,27.900000000000002,20.7,48.6,7.200000000000003,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,27.900000000000002,20.7,48.6,7.200000000000003,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,14.4,9.0,23.4,5.4,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,14.4,9.0,23.4,5.4,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,54.0,54.0,108.0,0.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,54.0,54.0,108.0,0.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,38.0,29.0,67.0,9.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,38.0,29.0,67.0,9.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,71.0,16.0,87.0,55.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,71.0,16.0,87.0,55.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,35.0,35.0,70.0,0.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,35.0,35.0,70.0,0.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-0.7290000000000001,2.1870000000000003,1.4580000000000002,-2.9160000000000004,1.0,4
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,-0.7290000000000001,2.1870000000000003,1.4580000000000002,-2.9160000000000004,1.0,4
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,53.0,56.0,109.0,-3.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,53.0,56.0,109.0,-3.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,1.0,42.0,40.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,0.5,1.0,0.0,41.0,1.0,42.0,40.0,1.0,1
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,27.753030000000003,23.619600000000002,51.37263,4.133430000000001,1.0,6
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.2,0.0,27.753030000000003,23.619600000000002,51.37263,4.133430000000001,1.0,6
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,43.2,37.800000000000004,81.0,5.399999999999999,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,0.6,0.0,43.2,37.800000000000004,81.0,5.399999999999999,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,35.1,37.800000000000004,72.9,-2.700000000000003,1.0,2
llama-3.3-70b-instruct,0,llama-3.3-70b-instruct,gpt-5-nano,1338,weak_first,run_1,1.0,1.0,0.0,35.1,37.800000000000004,72.9,-2.700000000000003,1.0,2
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,41.4,50.4,91.8,-9.0,1.0,2
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,0.6,0.4,41.4,50.4,91.8,-9.0,1.0,2
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,49.0,49.0,98.0,0.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.0,1.0,0.0,49.0,49.0,98.0,0.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,11.34,17.01,28.35,-5.670000000000002,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,0.2,0.4,11.34,17.01,28.35,-5.670000000000002,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,52.0,24.0,76.0,28.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,0.6,0.2,52.0,24.0,76.0,28.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,35.356500000000004,2.5515000000000003,37.908,32.80500000000001,1.0,4
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,0.5,1.0,0.0,35.356500000000004,2.5515000000000003,37.908,32.80500000000001,1.0,4
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,23.490000000000002,25.110000000000003,48.60000000000001,-1.620000000000001,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,0.2,0.0,23.490000000000002,25.110000000000003,48.60000000000001,-1.620000000000001,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,37.0,23.0,60.0,14.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,0.6,0.0,37.0,23.0,60.0,14.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,51.75,51.75,103.5,0.0,1.0,2
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,strong_first,run_1,1.0,1.0,0.0,51.75,51.75,103.5,0.0,1.0,2
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,10
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,69.0,46.0,115.0,23.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,0.6,0.4,69.0,46.0,115.0,23.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,65.0,13.0,78.0,52.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.0,1.0,0.0,65.0,13.0,78.0,52.0,1.0,1
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,17.82,1.62,19.44,16.2,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,0.2,0.4,17.82,1.62,19.44,16.2,1.0,3
o3-mini-high,1364,O3-mini,gpt-5-nano,1338,weak_first,run_1,0.5,0.6,0.2,17.01,37.260000000000005,54.27000000000001,-20.250000000000004,1.0,3
